date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:40:44	14485/14485	---M-Z	200	added ('OK')	application/x-javascript	etag:%223895-62332d94-2035e63c1982dae1;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:44	75791/75791	---M-Z	200	added ('OK')	application/x-javascript	etag:%221280f-62332d94-db8787fd5d18fc22;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/feather/feather.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/feather/feather.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:45	59225/59225	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e759-62332d94-30c96ca78d14c789;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/bootstrap/js/bootstrap.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:45	14930/14930	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a52-62332d94-aafeed76bfcd0b04;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/bootstrap-switch/js/bootstrap-switch.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/bootstrap-switch/js/bootstrap-switch.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:45	126498/126498	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ee22-62332d95-c68519a6bd3a6719;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/sparkline/jquery.sparkline.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/sparkline/jquery.sparkline.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:46	6458/6458	---M-Z	200	added ('OK')	application/x-javascript	etag:%22193a-62332d94-1a279c030e2e19fa;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/pages/sparkline/sparkline-data.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/pages/sparkline/sparkline-data.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:46	23239/23239	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ac7-62332d94-6c00c103c84db31c;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/app.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/app.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:46	21947/21947	---M-Z	200	added ('OK')	application/x-javascript	etag:%2255bb-62332d94-42050753ceb29fcf;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/layout.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/layout.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:47	1154/1154	---M-Z	200	added ('OK')	application/x-javascript	etag:%22482-62332d94-23f4e7c308c161be;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/theme-color.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/theme-color.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:47	62499/62499	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f423-62332d94-9c049dde22590e63;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/material/material.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/material/material.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:48	487582/487582	---M-Z	200	added ('OK')	application/x-javascript	etag:%227709e-62332d94-b7af8f95e898c209;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/apexcharts/apexcharts.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/apexcharts/apexcharts.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:48	7357/7357	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cbd-62332d94-fef0606bfa312633;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/pages/chart/apex/home-data.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/pages/chart/apex/home-data.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:48	337567/337567	---M-Z	200	added ('OK')	application/x-javascript	etag:%225269f-62332d95-e5526c31aa1ce588;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:48	389/389	---M-Z	200	added ('OK')	application/x-javascript	etag:%22185-62332d94-5ab8a66ee578450;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/pages/summernote/summernote-data.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/index.html)
08:40:49	54266/54266	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-62332d94-3baa7615d652186e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
08:40:49	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-62332d94-f3223e31c540dd71;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
08:40:49	54056/54056	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d328-62332d94-487853dc8f664f10;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
08:40:49	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-62332d94-e2b9b345eac0cc96;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
08:40:50	239245/239245	---M-Z	200	added ('OK')	image/svg+xml	etag:%223a68d-62332d94-12cfef09921dce47;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/simple-line-icons/simple-line-icons.min.css)
08:40:50	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-62332d94-185357067d3bc48e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:50	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-62332d94-185357067d3bc48e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:51	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-62332d94-741dab54506368bc;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:51	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-62332d94-f1c072393c3a033;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:51	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-62332d94-eb784c673f4b826c;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:52	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d24a-62332d94-b47d22ec343dc06d;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/css/font-awesome.min.css)
08:40:52	105484/105484	---M--	200	added ('OK')	font/woff2	etag:%2219c0c-62332d94-8adb9e577f2ac630;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-brands-400.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-brands-400.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:52	181832/181832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c648-62332d94-5e85fb597cc1654;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-brands-400.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-brands-400.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:53	23948/23948	---M--	200	added ('OK')	font/woff2	etag:%225d8c-62332d94-dcf07b9a55168537;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-regular-400.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-regular-400.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:53	60476/60476	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ec3c-62332d94-ca32db021f5e867a;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-regular-400.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-regular-400.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:53	153660/153660	---M--	200	added ('OK')	font/woff2	etag:%222583c-62332d94-3d158b2d90656fe5;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-solid-900.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-solid-900.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:54	387532/387532	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225e9cc-62332d94-429b5486f7ded76a;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-solid-900.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-solid-900.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:54	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-62332d94-9909d3809389dbcd;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-v4compatibility.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-v4compatibility.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:54	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-62332d94-9e70f122f1b9e6e7;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-v4compatibility.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/webfonts/fa-v4compatibility.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/font-awesome/v6/css/all.css)
08:40:55	143258/143258	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222f9a-62332d94-ef21fe84b9894834;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.eot	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.eot	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
08:40:55	44300/44300	---M--	200	added ('OK')	font/woff2	etag:%22ad0c-62332d94-8e196cfdf99a16f3;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
08:40:55	57620/57620	---M--	200	added ('OK')	application/font-woff	etag:%22e114-62332d94-602a1f7116e9fb8e;;;%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.woff	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
08:40:56	128180/128180	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221f4b4-62332d94-e69fd6caf5189d12;gz%22	https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/iconfont/MaterialIcons-Regular.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/light/fonts/material-design-icons/material-icon.css)
08:40:56	12072/12072	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-62332d95-5872f2a3675756e4;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.eot	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.eot	(from https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
08:40:56	12072/12072	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-62332d95-5872f2a3675756e4;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.eot?	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernoted41d.eot	(from https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
08:40:57	6156/6156	---M--	200	added ('OK')	font/woff2	etag:%22180c-62332d95-4ebcac9a7d40649c;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.woff2	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.woff2	(from https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
08:40:57	7428/7428	---M--	200	added ('OK')	application/font-woff	etag:%221d04-62332d95-cecc86761281545d;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.woff	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.woff	(from https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
08:40:57	11896/11896	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222e78-62332d95-867ad13125fcbe;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.ttf	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/font/summernote.ttf	(from https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/summernote/summernote.css)
08:40:58	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61fc6f97-647700370505972e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/datatable-row-openclose.png	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/datatable-row-openclose.png	(from https://www.einfosoft.com/templates/admin/smart/source/assets/css/plugins.min.css)
08:40:58	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-62332d94-110404d1dbf13ca7;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/details_open.png	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/details_open.png	(from https://www.einfosoft.com/templates/admin/smart/source/assets/css/plugins.min.css)
08:40:58	686/686	---M--	200	added ('OK')	image/png	etag:%222ae-62332d94-b766c89a59d43548;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/details_close.png	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/details_close.png	(from https://www.einfosoft.com/templates/admin/smart/source/assets/css/plugins.min.css)
08:40:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61fc6f97-647700370505972e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/css/theme/light/images/arrow-down.png	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/css/theme/light/images/arrow-down.png	(from https://www.einfosoft.com/templates/admin/smart/source/assets/css/theme/light/style.css)
08:40:59	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-61fc6f97-647700370505972e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/css/theme/img/remove-icon-small.png	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/css/theme/img/remove-icon-small.png	(from https://www.einfosoft.com/templates/admin/smart/source/assets/css/theme/light/style.css)
08:40:59	64770/64770	---M--	200	added ('OK')	image/jpeg	etag:%22fd02-62332d94-b6c89bda5d7d8133;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img1.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img1.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:00	73794/73794	---M--	200	added ('OK')	image/jpeg	etag:%2212042-62332d94-3fabf04493f8764f;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img2.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img2.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:00	79264/79264	---M--	200	added ('OK')	image/jpeg	etag:%22135a0-62332d94-36a16a7ad5e576e4;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img3.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/mega-img3.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:01	344224/344224	---M--	200	added ('OK')	image/jpeg	etag:%22540a0-62332d94-c51355fc2b85b5ee;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage1.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage1.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:01	177714/177714	---M--	200	added ('OK')	image/jpeg	etag:%222b632-62332d94-76a0650c73ac4799;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage2.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage2.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:02	70815/70815	---M-Z	200	added ('OK')	text/css	etag:%221149f-62332d94-3a44dac435f373e6;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	(from https://www.einfosoft.com/templates/admin/smart/source/light/lock_screen.html)
08:41:02	7607/7607	---M-Z	200	added ('OK')	text/css	etag:%221db7-62332d94-8ca38cfe4cee9cc0;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/css/pages/login.css	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/css/pages/login.css	(from https://www.einfosoft.com/templates/admin/smart/source/light/lock_screen.html)
08:41:03	178968/178968	---M--	200	added ('OK')	image/jpeg	etag:%222bb18-62332d94-de55e3b08c3100a8;;;%22	https://www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage3.jpg	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/img/slider/fullimage3.jpg	(from https://www.einfosoft.com/templates/admin/smart/source/light/user_profile.html)
08:41:03	18607/18607	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248af-62332d94-23ef6b4f4554430e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/counterup/jquery.waypoints.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/counterup/jquery.waypoints.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/dashboard2.html)
08:41:03	1077/1077	---M-Z	200	added ('OK')	application/x-javascript	etag:%22435-62332d94-cb4a260c90cb359e;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/counterup/jquery.counterup.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/counterup/jquery.counterup.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/dashboard2.html)
08:41:04	195101/195101	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa1d-62332d94-3dbe0ac28bfb3d01;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/chart-js/Chart.min.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/chart-js/Chart.min.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/dashboard2.html)
08:41:04	3463/3463	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d87-62332d94-e56cc84c590b7699;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/plugins/chart-js/utils.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/plugins/chart-js/utils.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/dashboard2.html)
08:41:04	1894/1894	---M-Z	200	added ('OK')	application/x-javascript	etag:%22766-62332d94-1b61ae5d3af2705b;gz%22	https://www.einfosoft.com/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data2.js	C:/Users/Lopez/Desktop/paginas%20descargadoa/uni/www.einfosoft.com/templates/admin/smart/source/assets/js/pages/chart/chartjs/home-data2.js	(from https://www.einfosoft.com/templates/admin/smart/source/light/dashboard2.html)
